class,shoulderLangle,shoulderRangle,elbowLangle,elbowRangle,hipLangle,hipRangle,kneeLangle,kneeRangle
Sirt,87.65434713519261,152.4037541032056,104.50988845254565,145.60984590707827,150.77188506125864,153.34133608174523,146.3054926103382,154.40399062323183
Sirt,84.85344205756691,150.95960137346444,84.04039868906221,138.13080319231224,147.4619679330979,152.35129108869597,149.40961542240728,155.5539388252556
Sirt,72.85208438367331,150.27586371775934,42.37935360777533,134.2904950979229,158.85393787849335,153.1847119948034,138.90280337892878,155.64293479391205
Sirt,76.27974335579039,147.38706220821868,82.95876996929297,132.53907690984173,148.37526339236294,156.66395058650824,150.22948519667517,152.98750815992614
Sirt,42.790998154304305,135.52709821821034,24.436979473090584,119.01338023879204,147.2795079838665,157.16213467846924,151.66576891116495,152.6591115041166
Sirt,39.83866998645793,130.37505343880594,48.75456283309039,107.79401896648552,143.023248361966,157.40511371489,157.43026540490104,153.68134929388177
Sirt,21.21464466831522,126.62185308733974,176.73987389969076,102.37991423292219,154.2218530047161,151.01964592420566,147.37920442166944,160.18883461894032
Sirt,34.84166819128637,108.69590183984319,6.22536123850824,82.79014175606379,156.43648323787036,151.3266317621817,144.36123871261577,159.78502786489582
Sirt,37.80740183750828,94.9611451487697,24.893799067124245,62.8668712392899,156.2034958392002,153.76872274891844,144.02836120307396,158.1800627586551
Sirt,23.015852738050526,44.66865954558215,142.15534152009963,17.978197959843488,155.05809674023385,153.31432991324243,146.74156164526363,160.70734095965193
Sirt,19.29096594721771,41.31410213715612,137.03694601647206,20.404629648773906,155.80327312809214,149.21422351145756,145.68374784013045,162.86753463458902
Sirt,25.960794971847697,43.778864000433366,121.99595551453976,22.064195820282723,150.2037718808082,152.30839079111595,152.44152293664283,160.73784591642848
Sirt,23.249021301544744,44.618107939661556,155.4377173228498,23.357867147379764,150.5481144905936,160.5294932426753,152.68486592215876,153.75720486693655
Sirt,27.890966621002388,45.2331285657527,167.87792817358948,2.910612528046095,137.70304920606728,156.20655876114057,163.96887943042282,158.20746302668138
Sirt,25.713334255294185,43.51327002419208,178.58197957805567,18.367549279423518,138.08235355796384,151.00315641494376,163.02093893231594,161.63997933997678
Sirt,22.87853596142048,44.641400363293165,172.11179565791772,18.444701014086153,132.9674831672455,149.37950718433135,167.90940352397706,162.03675204434208
Sirt,20.042788588344507,40.75358352039393,172.77687920969962,11.900124259701135,136.4910334917438,148.08408621662406,166.04988865796545,162.399686554966
Sirt,21.60273404501883,52.32786172687157,171.36680152985846,15.340405872150152,143.31426258050456,155.52559770834438,158.09961473333416,156.27279174737578
Sirt,14.150085291592678,45.635949894561,143.30111585108918,10.133475012089626,139.26439551528546,157.10746719573967,162.9088772715925,157.61118198107363
Sirt,24.9394042787172,47.026772382256574,168.55612422734578,21.335274331221754,135.96912678617656,157.53070349029522,166.46603581562056,159.06374092528583
Sirt,26.90906729960461,59.2151076479527,172.49422536859913,31.706816774188937,146.19824621365635,160.40148015279644,156.63100306200192,155.57079553625778
Sirt,36.35984368231882,65.79785354166101,24.181705238642053,37.62336931347055,150.41097544211738,154.4944926405794,151.97948527689334,162.17394039349892
Sirt,32.674200320093824,84.16564163982527,0.8854321271962841,56.187748250569115,153.35441678075378,156.2114567005304,148.55119840297783,159.76501210660436
Sirt,35.866264191044365,111.7595594471812,6.493783243095214,69.22770422670851,154.12570057031346,155.76251819371163,147.0852452917217,160.10821524456858
Sirt,33.23552814652333,102.41835730674232,24.039948729527218,71.62989216631856,161.22478692663412,152.52637330622537,138.4007433770563,160.59264273446985
Sirt,17.336044833351725,109.92845676711353,163.1010578775273,82.00191283269812,160.82740641188641,150.22117296807374,138.67931788460385,160.61246535153037
Sirt,43.931909277528646,119.43477235294674,122.8562526096316,94.67950576149109,160.25523268002812,149.8871503523709,139.20952864935873,160.60954262275624
Sirt,62.23629016237505,125.10023384121345,87.82715656467946,103.25579440644314,152.43386585239674,150.55301838559342,147.25895120167038,159.80852647956732
Sirt,71.21215009225364,134.1871279713796,47.95227651098139,114.12428480410746,150.30990079415866,150.48443270008616,148.660435559869,159.58521301182597
Sirt,72.73981875380427,140.0689437332909,75.1721504078485,124.579076086525,159.2890758368567,153.27030311139015,139.3866562689906,156.9660905725995
Sirt,77.10117277388966,147.75176533724687,91.4601691149033,137.2082792373011,152.41332720491224,155.32519874046994,146.20080258763102,155.12716839727273
Sirt,92.08104635964916,150.70487538853158,104.10218585279068,140.12867381715768,150.6310302085333,156.22723821189118,147.58408228922704,154.08335261120902
Sirt,103.80309247335397,153.2355681091848,119.26079383187664,149.00246880297246,153.87402392006,154.50665499159877,144.3801629397095,155.16021097616408
Sirt,112.48880905223947,157.7122425685635,128.9492006140634,158.7651210459663,132.33412157535628,156.89659385694378,165.3176967227901,152.6823685457715
Sirt,118.01375748208723,161.90322831069443,129.17255109865022,166.8932664147459,129.3056930624385,153.8075228673699,167.4933351928463,154.5982422027046
Sirt,121.58892759478843,160.72612059638874,124.5293907559331,164.0780609535913,107.49792410306414,159.54763525246338,170.48419244583286,147.9488003385473
Sirt,121.44301104607383,160.93270143672342,129.1331339360175,163.53133597150378,107.49478659799755,164.02281228063993,170.82050271669573,142.98171815227437
Sirt,113.23601233864412,160.0418860772489,119.57973433619156,157.5276254223206,116.39752758439123,157.79416784076483,179.686632461784,149.10054480480034
Sirt,89.04598690633313,157.89335881480784,95.20177096058126,153.53317479847735,118.28759658146251,159.38314311379267,178.84320102600506,147.22073734760548
Sirt,32.864474999123416,154.25782286872544,141.6681624194198,151.35051490858282,141.3226991470847,163.3617061224757,156.61313715963757,142.7077936760209
Sirt,99.92580936344564,153.45912593337698,112.14874184228185,146.8099112536337,157.61843469216572,159.82406141234145,140.06373143053426,146.94785970229688
Sirt,100.56257290858049,150.11490927393857,77.74456265141998,141.5781516647776,161.84394291205706,159.66665171850548,135.82262297702803,147.68656640933528
Sirt,91.5308089060222,145.56008558149935,85.26946499835162,131.03821068047097,168.73736188411638,156.86645520922306,128.9383560240083,150.83211830528103
Sirt,86.00080826402943,149.900770053759,40.296531149999055,129.0356847324466,143.43969262811711,158.05061797754252,155.8512173122955,151.94367080282888
Sirt,82.52557339806933,139.46202515023614,42.45753269037863,117.05354772077581,146.40880161213394,155.2826224602247,153.6078826079702,156.2785020843448
Sirt,66.560137849842,130.21036433239982,24.253565151123667,104.49922211658449,144.1931778193919,158.57668052131774,157.35409408059294,155.3434152120255
Sirt,37.08715998831634,124.86981075906893,2.998976530448089,98.39797496221149,146.7409327631144,157.7041730286282,153.897884204833,156.23481606161496
Sirt,46.10486824899515,103.63987804181264,6.542874007686984,70.9469569215627,155.43611885207352,158.38211365507715,145.76408266639086,156.37493333029485
Sirt,37.300363297582365,54.57309316173442,10.325055449994858,39.049957597721246,154.45921234387356,158.52569632484713,147.98408081756085,157.85316886153063
Sirt,30.98953825985808,40.22744793538077,27.711246877115478,15.146468710422296,158.2123741094718,157.63200759086527,143.60630423411425,158.11264120415495
Sirt,26.19757841191837,37.1912009753888,0.9904292414932638,12.610725798454725,153.32565155516627,157.49461710942913,148.65725395481536,157.9217504766647
Sirt,27.916550354978376,38.484235422876935,22.180210264649897,14.08462014892581,153.9442567586183,158.27304878900765,148.17481105290736,157.29982575649447
Sirt,21.940650985449743,38.96618320927348,161.1233410265508,15.43224354583422,152.977306602655,159.7784928736896,151.1130044531464,154.96639788095106
Sirt,25.88800615441706,37.401317442661544,152.5414421339644,10.335212842906763,148.63216340171564,159.40814474046869,155.3080321570449,156.33125127540097
Sirt,23.99195014572706,37.601659987649164,169.39883282512903,10.454632651831126,142.15010410768284,158.51389956880635,161.77638630750855,156.59676485861368
Sirt,24.453248248914278,41.6805207774741,163.7301239191296,8.529242651411996,139.39895584376796,160.0474031384453,164.42548992884062,155.61055170498497
Sirt,27.445965373745896,44.41031074798695,131.84620111634447,13.43818425589618,141.50556779193425,161.19323223796235,161.70389846860067,154.4828173478069
Sirt,26.90162149799579,42.50617755412377,135.56654880361762,16.638786504686948,145.90734320742536,159.01522970793067,156.3720702083072,156.54192071731254
Sirt,33.72764483060586,46.10115840679797,14.949028192112078,18.703436663785318,149.5956338709263,155.72587243701443,152.03914876150074,159.92534796772296
Sirt,31.05023841927978,51.37009344731484,53.58180751946332,25.29293565344227,151.29418549726898,155.76201808884014,151.91162482804535,160.94345296889162
Sirt,40.074577870045836,67.53420308922607,27.422592267870254,47.764717074186706,149.50109026583056,151.1605739938772,153.32330446976465,165.0952794988779
Sirt,39.77310088922719,92.28859833914393,2.267815332593756,63.16243686249316,149.79590887624286,151.59134315503974,151.38896353203896,163.93099415618892
Sirt,29.06558271161678,114.23905268333911,156.61076054765462,89.15005165951357,154.5796246539384,155.43889182888918,147.87625464313373,158.7584416918615
Sirt,15.32285861649291,122.43340707554827,169.99629170210807,98.45411529126484,153.14257080687227,156.57162194547297,149.13349644897067,157.35769877838695
Sirt,56.807050414532455,128.2772444187127,108.98040107696156,103.79751843263766,153.70107337858306,160.33783767283197,149.50906034019803,153.59535300595982
Sirt,62.41355318340769,134.16441865263636,71.26311679572251,110.29342165799231,156.36913019676223,160.12127585075163,146.08640290381197,153.0385159951752
Sirt,75.03945727713511,138.40375074069138,84.68495108577895,119.70159018564448,150.42129095170998,156.72754492902314,149.75746512065038,155.53642099718255
Sirt,85.29002641202767,145.2078603670007,98.04107128460913,133.44287584347944,148.91395950357702,155.4635745554512,149.6166123705202,156.1890906350176
Sirt,94.69677793469448,144.90026122578882,105.63714161938299,140.2886899777804,161.5124999245703,153.36239679382865,137.22781657232812,156.9606957594363
Sirt,107.21116778897532,147.67460796691287,118.3489372065346,145.7501756655028,159.57570095851446,151.1660307823396,138.749958645593,158.0026161833936
Sirt,109.74634577182628,148.84618296217224,119.53144622436284,149.11167453348546,155.08458031484335,149.82575325407495,143.0468171179414,158.76311428060475
Sirt,116.36598655507863,154.71833087622673,127.38183037361063,158.18300790964815,154.19282142217997,151.3395824108221,143.17551309784184,156.9187948646094
Sirt,114.85524761298262,158.29489709986973,134.16583023416874,160.38736398815342,148.4614563519257,152.07742441641108,148.18057645869925,155.5813422167279
Sirt,109.99878364877434,156.3173033771231,128.987183397201,153.33743021524148,148.759955434811,150.17755671097405,147.3744214481516,156.85406462960825
Sirt,115.80018731510188,154.98177076958325,132.12663812511988,150.5174889332394,150.28628946638713,150.25308010009462,144.5840762079729,155.77782806917335
Sirt,120.17466727988644,152.35534756808497,132.96069503623542,147.39361958305997,154.92056889558694,147.5601951260138,139.0234248465033,157.01861837758335
Sirt,116.56520261430258,146.61046288580087,120.57527210629297,143.02100205938646,155.81014362337643,145.9001328898484,138.14314941010008,158.0735575807674
Sirt,111.14461998121476,143.32418240920316,106.86091865723196,140.18448880228078,144.70391775012715,143.19754035671744,149.2418898062303,160.60740424331507
Sirt,72.45972284134376,140.5570846509977,56.108319992203405,135.6024275431283,137.23917113458003,145.13038597204607,157.2835552287264,159.62934969008154
Sirt,88.13731501055015,139.81116108964451,79.40256219976368,133.90233862849175,136.32449331499478,146.59476056485832,158.94061648371596,158.59246696154014
Sirt,83.88237559465247,137.62988911648011,43.648765963184815,127.78806739876896,128.91736003859359,147.8661229890289,167.10594424750644,158.42635595732034
Sirt,83.53878820160027,137.79991463870044,49.76830515982084,120.37883357296522,118.80027827082213,154.3262587599964,178.84717701791243,154.89160151509589
Sirt,76.6438209517943,128.6030557494184,20.659723802143333,107.29559259879532,130.1738711643938,154.8927712822581,169.39116232378717,155.43109109060433
Sirt,62.9366213270804,123.1893978971806,65.09120897653645,100.38720203345474,146.84557551131755,152.54950347470063,154.3884134258506,158.5497153337613
Sirt,49.87206275420073,116.83320573039964,28.756937521135022,90.36181070436474,149.37557863452605,148.06044375952303,152.22145247219856,162.84569745146405
Sirt,52.95924737956541,102.9486885519156,8.667996086292275,71.52484319360521,150.5825880713896,147.6184802856455,150.68417307512095,163.70175991942605
Sirt,40.71436814984361,73.00250716841839,10.616264523248024,47.71507731475162,143.034866168181,147.60149296189505,157.33060488236666,164.80539730679817
Sirt,29.655369707852515,56.01436798093719,136.39038715703109,23.93609467466227,145.66317910952262,149.2943598733416,157.03044061446164,164.16778323101704
Sirt,22.90417002883484,54.699134224350296,146.249857383858,23.263582196992356,152.8242300299482,150.0136372974831,151.46475494458193,162.6940284159595
Sirt,22.595404094201538,53.51732512578118,161.3061138724983,16.467138311739067,144.42222347289015,149.48055420409585,159.2962548390449,163.38944679376237
Sirt,26.52098029649357,54.7892928130993,171.51865880238205,24.921562970621515,135.46790915646176,149.75980971160783,168.55003128436022,163.44328270384847
Sirt,26.69981134312685,55.846707680968265,162.97336649725042,1.6647260837823585,133.45960526493758,151.0198452609603,170.044781599766,163.38833332086006
Sirt,26.723933832854947,52.81634372796231,160.5127704409549,2.170450645661573,131.27202642960273,149.48031581464514,171.72823200584605,164.42950994304107
Sirt,28.173395045299678,52.063283491595485,167.74109846092443,5.838673322718327,133.42553677957312,150.3523053685565,169.10111652030582,164.25482382102854
Sirt,25.97715097602753,52.642092092593536,129.1542823354805,9.368157377593281,141.02946513769893,149.56263370590997,162.24110011179954,165.30574750407553
Sirt,25.400463703292353,51.24298576386183,130.30534359836957,15.849320610882385,148.4256770373226,155.59176058547013,154.7949603645509,158.16064904491836
Sirt,21.91383017325703,54.428594111689165,144.2909940835676,23.880963726030302,153.09875490873526,149.85316322384762,150.90786386664817,163.73320558016374
Sirt,26.599864438545588,58.22167172152338,137.16154924214027,22.564623713498904,147.89908700589882,147.33165538255005,155.4942166805204,166.62247013761862
Sirt,45.615147923903926,67.24223126717344,13.796678155742198,34.55238601285204,143.188142971164,145.97019594199432,156.4503487959825,168.03392590657256
Sirt,35.50539083767802,74.44508338475629,101.92308595894235,50.850721085703185,143.61949797634443,151.22695591440143,156.43502144643594,163.2499017769475
Sirt,53.32977927493486,92.93392466776845,23.766540578195535,60.98084664436597,145.56620964769218,152.0673071096497,154.8523632650608,162.35045107420729
Sirt,52.32219375735621,103.22306404952677,80.1532071795909,73.83186678811352,154.9439654079854,152.1171432521274,146.09399491024536,161.43689626843343
Sirt,63.5316403113517,112.0547521362149,79.55836419464526,84.00408952510493,151.34371621985179,151.02965454450404,149.63334800952788,161.20387848718298
Sirt,66.97170900838454,121.53542984664722,62.71872009564777,91.38471576384096,141.68963120496687,152.15823978873982,159.174081535201,159.80165944103493
Sirt,67.31205017637853,133.01583218321596,74.10626759904045,108.19110292471294,151.28334862617913,152.6635804000029,150.09832399659322,159.5458955491523
Sirt,71.1091211955023,144.60586553991683,83.85217623712788,121.59006842948257,151.71095539998032,155.41966470115634,150.50231986177658,158.91518412177496
Sirt,77.45867875444142,149.3515318075486,96.71456893134666,130.01266128821587,163.04630938103077,157.18364220985825,139.36736253048363,156.98012786386224
Sirt,49.752466972226806,150.16114876944656,95.13075234534232,134.10619621066996,153.432729280733,157.63490707121736,148.91911223444814,155.69335437629837
Sirt,83.10703085529934,153.30836418348042,97.30430499302724,141.4094220769305,153.34488589721266,157.95072005666427,149.07175772389564,155.15510309551294
Sirt,112.14972523419885,158.00031580151716,109.04604288976861,150.27355848663737,156.49929662846156,156.3335852215408,144.75589541360364,155.86436464140792
Sirt,113.65998730417557,161.42784924922978,136.01405897283166,156.92571486610765,156.97620074195282,158.77427475126757,143.41634498425947,153.19957840574853
Sirt,111.27175448681426,163.92955994327252,139.0895416693584,164.3000110535657,80.84765906917346,160.82493503226803,140.12842139397088,150.46038989268618
Sirt,111.14815479454715,166.9812911541818,133.3783379615799,170.4094159544855,99.27684373555428,157.0905156610078,158.15568374732106,153.30522601974775
Sirt,112.06572384594453,166.2071964061673,103.69159671690153,169.70745214077294,87.40406742738878,153.7151663835867,146.68914952336038,155.7758383771634
Sirt,113.51358014376505,164.4425755220405,84.81560680290858,168.4405377364629,92.28350101155104,151.75844328539384,151.8647105335684,157.30847026035323
Sirt,112.6144902261788,162.9569861508179,88.65825319996861,165.75153042703386,107.89647153275035,151.42991515181222,168.29403473779968,157.28505279268774
Sirt,107.73297508933936,159.80389805086344,83.09276348969706,160.98186499655696,141.16720435846406,152.20000145821376,157.88053835098484,155.91165778330324
Sirt,96.03917897547483,156.30498671672117,63.7805186022988,155.37726619117615,147.70453464277026,151.18709642213653,151.3255583830118,156.70303616610738
Sirt,86.9609809674814,152.72849518536808,92.76352716463276,152.1654046105818,147.14554981756717,152.06731419174812,151.63230300580207,155.20240181784433
Sirt,87.34414187280845,149.05928922876404,92.08450879779718,144.54966171181036,153.62375647926214,152.42886278929157,144.7832446216455,154.8619873964254
Sirt,84.5832047592249,145.85727426673748,76.4727252863845,135.80854469222356,147.64004981518335,150.4345355510662,150.5810551893154,156.82070411193067
Sirt,84.06320971880025,146.63038064092297,24.301421449839324,129.18842653557354,142.98837683570423,150.5044407063489,154.78603642260583,157.08120812491723
Sirt,71.68200571587313,142.02148762490148,18.081760610117442,123.85130462017254,140.74160531912932,148.08030376105722,157.50695694534267,159.73374898949277
Sirt,80.0238102880228,139.48511201698437,25.41084874746423,120.76764082413789,134.58865764161305,148.18409639776849,164.71044253288372,160.6613222076712
Sirt,44.82604229614257,136.01932480029254,37.887647616770835,114.57645760415731,137.23292717800857,150.60730321547328,164.30551717319244,160.33512694164475
Sirt,64.91533568773423,130.7586505447276,35.142448051184374,105.13439371883653,138.66425577237172,150.57938150486194,163.47746048268493,161.7913169761957
Sirt,52.70674175776413,127.35569359784897,17.68723266998737,101.5749812937823,151.09472409463044,149.67095054424237,151.28448619938968,163.24032495115776
Sirt,39.45230907696899,122.05906711562245,6.158804135138006,96.68448958039004,156.23309471138325,150.37799412106537,145.09602971162906,162.40788014675314
Sirt,45.43972355850647,116.84234990806708,4.783244272548611,92.04174384752683,156.96563361776646,148.81825402129743,144.07998647102576,163.62886560530518
Sirt,40.434285100606054,87.68355155863648,7.943845782854837,67.06287698729031,139.27137899791296,148.96396581961022,161.27034359435035,164.75105595737625
Sirt,22.50863791367864,59.644152645796474,156.1771992916692,39.23997501240054,139.63733772300733,147.82920680020848,161.52115516677551,166.08591878708074
Sirt,22.092239777844945,56.011722900875036,140.15818687007481,26.60548736598647,150.10894899504257,149.2701009240232,153.0788453460004,165.24918966390382
Sirt,26.236874289313715,54.927833580879344,132.13971518154457,33.34221153089605,160.770376477139,151.84376811962096,144.22598938920257,163.310961273606
Sirt,28.387266045717105,54.09046952210541,126.6309241719489,32.92624367730795,157.215758976937,153.1362256916436,147.02060018288614,161.6809046155058
Sirt,27.699136319144845,55.334960125138444,138.75206905880958,24.370735820629204,141.36141701124697,152.01016062963635,162.24090147068003,162.48201789172353
Sirt,24.84155076591034,51.61774219007861,174.8077570827315,24.114048302325553,133.53683422930214,148.37839342423268,168.34071742779471,165.3156329522876
Sirt,25.022146552914965,51.91048847192251,158.69763126760844,25.369947511045474,126.63325636282791,145.99352413942808,173.4632276225578,167.24905988427017
Sirt,27.21271921647261,52.82506766955181,144.87207500059054,25.464328792158764,132.27329213740526,146.50410341512156,168.34630555132892,166.9420156947801
Sirt,27.07519620858922,53.85816268574884,137.25339095559488,38.63839050192885,135.17538213189064,148.76260968448702,166.4754438134657,164.99352237157157
Sirt,28.81780453997037,54.638713456247054,117.88739642644346,26.306159713775497,136.1806234608827,151.74147170280014,166.0309348084883,162.54022260893677
Sirt,26.740903269181302,54.019997724613155,123.52914186080653,28.392082436170384,142.7345201591761,150.92665647040408,159.56734602135796,163.5211445212936
Sirt,25.182592432736918,51.02150995062616,159.75788277004526,26.111060927188387,134.4470544260625,150.30504588213634,167.54628977130946,164.47459088623816
Sirt,25.43134219076717,57.19032853834519,173.08310858235694,32.9388255634862,132.8134709814672,147.40614668782126,168.02726565523196,167.53940664336065
Sirt,43.088304992351034,72.72176154450625,20.082139910272314,42.4190885886062,123.19061595315578,145.01601533784523,176.76685358882256,168.88455136637722
Sirt,55.811514237347694,89.25592746939313,5.95138094935664,58.998354497201206,140.53955477170368,144.234443398659,157.9101065920853,168.443233093787
Sirt,37.20576519306752,109.56174863602854,147.14729008206282,81.78670973996645,139.32367939608594,145.38104293993692,160.6972285828073,166.03179463805475
Sirt,49.31394167206531,111.37737567209172,96.61866275166685,85.83926218766722,138.25311686113196,148.37029208176818,162.09116252613958,162.8105694045872
Sirt,66.64265947483223,128.54277172881328,99.84314490530085,105.36101270851712,140.02745761643982,147.52660879043432,159.94926223982696,163.81187084321493
Sirt,69.16514294209942,137.4166845041655,80.33092903110281,114.99525561929542,134.73837949911055,148.9661535067857,164.76365542422488,162.85048462744297
Sirt,74.46488798783564,146.8131953823658,90.84635766824243,127.27401583940023,147.10925330334015,152.23672860733402,152.27614440844096,160.76952275415167
Sirt,88.49802486998195,151.56982314436686,106.33277692472194,131.06514669450345,164.6152651313983,151.92396877790176,134.67866174226367,161.38764871485344
Sirt,96.22418517712222,158.12348658001497,122.63064705843217,142.11904737074323,163.79397506064632,152.30483561460665,136.1403645131483,160.3901231393624
Sirt,112.14465208655986,159.30008293505426,129.2160044231364,141.59752916387427,165.88401612375185,152.42103708270358,134.13653588074874,159.7411665644691
Sirt,112.96822337381076,163.1482320315502,128.813540261657,148.91823335382185,164.13206363154498,153.66126295762461,135.76504487314344,158.18186754917068
Sirt,120.95731422738898,163.8527666991045,131.96648754691077,155.62552565534554,159.64022385722006,153.3536336281013,140.00334286208852,157.59904167095965
Sirt,122.41975510643711,165.31958625110465,137.9554563669101,164.23441057180895,151.55583353330428,152.07424642539638,147.82753559366745,158.0235835393089
Sirt,124.90595134982719,166.56977429256636,146.5473470186685,168.35804220072976,143.68558804123091,154.76963457969057,156.13418884391396,154.98190489712258
Sirt,125.2584343240661,166.50684046613893,144.1618293641484,168.92059028550116,139.06512924858845,153.21995001062965,160.34577669758943,156.22101097457042
Sirt,120.56081474077688,166.93752101911184,146.084082268682,169.06395432294903,145.25199992938116,152.87164392999324,154.2797930877087,156.6085413118342
Sirt,117.18441993527078,168.14684403082708,146.2398076907256,171.24138656183075,145.1326593539499,149.35804741952384,154.6865552083304,160.1507249312401
Sirt,114.86557407780157,165.68084456681532,140.716588066686,169.71985509957833,138.80079862344618,149.95457489735617,161.04853486025084,158.97484443222908
Sirt,114.36402768180683,164.43924486221405,138.7824298014588,171.85636301719393,114.35829667670066,150.28098074303824,174.19200756081045,158.35206341669922
Sirt,113.55235747119642,161.95229837497845,122.16804982981714,168.10341137267577,116.30967304242465,151.5027316034181,176.2156695458383,157.44284460118934
Sirt,112.82902626430294,157.9546116274693,119.69477648538947,161.67109828161682,130.13948074364046,153.65777295411135,169.63234980143284,155.88594011654695
Sirt,111.23737950138157,153.3145466623846,98.73482190452364,152.5888174873492,139.41980814696535,154.60713543405075,160.10973580822701,155.2916715874052
Sirt,98.40857251543163,147.48254972012444,90.34367093401897,140.22445485591285,140.89930113015993,155.64861801471628,159.8914860934013,154.73616679279385
Sirt,64.52884488395547,141.16494737116523,90.90423368985608,130.65104121197518,150.17414946954113,156.13752347095334,151.04670740563506,154.81525694965964
Sirt,69.59088465594809,140.86213027577676,39.8453385212145,126.82966928483143,148.74424407489943,158.35964970188007,153.28363121160487,153.71154489156518
Sirt,73.13951197017651,142.15860408438638,36.9429534628232,123.50957295327949,138.94513460836376,158.01039285344868,164.86769908219557,154.57299642180334
Sirt,70.12235864023256,137.08684341646375,56.85713629642487,113.43327742611041,138.99501352650907,160.3558075156732,166.884731186314,153.84540509548006
Sirt,31.881234012061295,134.66159494692116,147.6678222109011,110.79043712813228,163.43625603987286,157.61813762560266,142.568560414944,156.95718479977796
Sirt,43.42410644232594,137.4820013705818,14.935144403052073,109.28495758867915,163.1089051169792,159.34278664356464,143.3626534960791,156.17631089779732
Sirt,22.297909520017374,128.51758452343776,15.916191900789602,99.91450582849735,166.2488407575024,158.54659114667334,140.72767765023357,158.03567215695534
Sirt,38.4954577391424,117.05154200353627,12.308971094138261,81.26150209225557,164.26612723635822,158.99858619528075,143.04726206961834,159.16854068663622
Sirt,23.0162328905812,87.54904405357013,162.9567421123708,60.42578338567461,152.22511603932318,157.909490857856,154.54909059914422,160.50991376145794
Sirt,18.459029688038225,66.63971757415325,173.1924836546173,41.7937219796134,156.42012857826307,160.3720173162582,150.39683007843936,157.00069922010562
Sirt,16.83347602687116,59.70878225875958,156.10982146132386,26.451404874787876,165.43604640158492,162.91242835806082,143.19545503255878,155.1574736336855
Sirt,25.198585019416633,56.15570108326698,60.72455471824668,21.307930157098202,166.2082456221658,162.39330592007317,142.45412959988346,156.51517873290575
Sirt,26.823893716737995,59.84746535976415,131.7308550969156,13.999808753997698,163.81971958634657,162.18987801271905,144.83034521180068,155.80304409559452
Sirt,24.31082258668915,59.198162421162834,155.74809408631666,21.22500671809161,156.4793916976287,159.69221862789072,150.066102079655,157.3780851152639
Sirt,27.08675907967918,61.137335769999474,140.73674810628543,11.543365435253584,161.34154516908814,158.56198384370649,144.52185418790162,157.3783037432996
Sirt,25.304159564062065,57.67108317909264,161.08607913970184,26.056164782420424,155.53899040081845,158.10374013109842,149.72110929148135,157.45927672254933
Sirt,22.89093685534816,53.820504403665424,165.39702876328198,27.88621829460857,154.55785254341131,159.1496120345086,149.7110390631503,156.74305809696688
Sirt,25.27856918121218,52.234310669788464,169.66485410403936,26.233953445114764,149.11624767971676,157.68280356278282,154.8701393382954,157.8194880979591
Sirt,25.90105937609392,56.384968322906,119.26262633770126,16.556776427977574,148.66867736696557,159.74763783704407,155.67725213791428,157.9244716788146
Sirt,26.955486839976075,65.89979092722808,153.98845261403005,22.835519029378638,163.03970807004043,158.7385086281653,142.80131270167857,159.5286936953042
Sirt,26.38287021818684,64.13558629828871,110.34168111765648,31.309517835352676,167.9437311305221,160.5089125088451,138.58519225946478,157.72669745947218
Sirt,19.219179626818775,64.92845964127056,150.9362872338197,34.246068319604774,167.05186874481393,161.96917891350412,139.95070072858886,156.7443047743953
Sirt,29.513947676621033,79.45987119337168,50.41123312896383,50.2509358402595,164.0144526951439,163.4226771004425,141.03673071343422,155.5299369038551
Sirt,22.193247633102555,93.41571618969832,25.41454057842365,64.54809382657248,163.5904495105245,163.45034289701704,141.78208622294912,155.69511563279013
Sirt,14.268662621278361,103.60614393570012,178.49635275995493,75.60538649821471,163.95746669746663,163.49474949821706,142.2448433545877,155.2083751938428
Sirt,43.62315653977045,116.49993436214721,81.91853458809526,89.32423180277493,166.55664828743892,164.55728222942744,140.01987833394512,153.900802935005
Sirt,48.74430686288286,127.65293476103916,84.40823920575926,102.23013620285793,166.4966920225918,163.86287401342912,139.5234826041255,154.06295924774065
Sirt,27.038075110558175,135.17106925569098,176.75707828368715,110.68708316772135,164.44288983819774,160.73218634638084,141.03289491802153,156.0139158424172
Sirt,56.11626611507232,140.77518291265324,71.14824658648132,120.38333725745925,165.31969459144744,157.9850557594843,138.5172427117349,157.81347993497204
Sirt,71.99740097103441,143.99895794260982,98.36812544551782,128.5987531333927,163.2047367615779,156.49575997906535,139.07108119181248,158.29389436479414
Sirt,70.97771161244903,145.44983926241053,80.35135137084649,134.66117043049192,149.67387023362878,156.99490926690328,151.4224529698472,157.0424412635518
Sirt,88.20435761944898,148.70152615209471,97.25546419370403,141.0791984770653,147.691009015474,157.68971924020485,152.62753833794417,156.10404633469858
Sirt,98.64173204328388,153.32894339664975,116.46770402878457,149.09671625512703,150.68207190349912,155.80057325553395,149.35552165897622,157.0347634506633
Sirt,102.69392970644839,157.58415747742603,91.68899935851738,160.65848082989334,151.78433687048184,153.03259243332803,148.56195318995327,158.3747481587602
Sirt,108.61774911353797,159.1339095911403,108.63587557091452,163.874941103247,148.35783035898362,151.0801902792552,151.57267862675704,158.70965015649173
Sirt,116.45980358821612,160.4414813994145,137.96796688901625,165.70221080244875,140.76761433533588,147.4789427929475,157.20105650817112,160.6426227572209
